glacier_id,lat,lon,area_km2,prec_mean,temp_mean,srad_mean
RGI2000-v7.0-I-14-00045,32.875151253951174,76.52550820186269,2.5743688307231127,41.583333333333336,-1.3533334,15902.75
RGI2000-v7.0-I-14-00046,32.879035743664154,76.54158932205398,2.5743688307231127,41.583333333333336,-1.3533334,15902.75
RGI2000-v7.0-I-14-00047,32.87644772981557,76.54569891836832,2.5743688307231127,39.75,-1.9536667,15912.833333333334
RGI2000-v7.0-I-14-00048,32.87664267546237,76.54837353852432,2.5743688307231127,39.75,-1.9536667,15912.833333333334
RGI2000-v7.0-I-14-00049,32.874985396305966,76.55012838433625,2.5743688307231127,36.0,-4.2390003,15683.333333333334
RGI2000-v7.0-I-14-00050,32.873541176957694,76.55283743798013,2.5743688307231127,36.0,-4.2390003,15683.333333333334
RGI2000-v7.0-I-14-00051,32.87150955961005,76.55669825015589,2.5743688307231127,36.0,-4.2390003,15683.333333333334
RGI2000-v7.0-I-14-00052,32.8806956331356,76.54832516469358,2.5743688307231127,39.75,-1.9536667,15912.833333333334
RGI2000-v7.0-I-14-00053,32.88369763665296,76.54844291313033,2.5743688307231127,39.75,-1.9536667,15912.833333333334
RGI2000-v7.0-I-14-00054,32.88980979830981,76.54882946459477,2.5743688307231127,39.75,-1.9536667,15912.833333333334
RGI2000-v7.0-I-14-00055,32.87156212965833,76.54234952566088,2.5743688307231127,36.0,-4.2390003,15683.333333333334
RGI2000-v7.0-I-14-00056,32.84221965710423,76.58265557210294,2.5743688307231127,36.0,-4.2390003,15683.333333333334
RGI2000-v7.0-I-14-00057,32.82766531172789,76.58116786877513,2.5743688307231127,41.916666666666664,-2.5196667,15692.416666666666
RGI2000-v7.0-I-14-00058,32.82271007097039,76.58758984092874,2.5743688307231127,42.666666666666664,-2.0596666,15705.083333333334
RGI2000-v7.0-I-14-00059,32.82186641320119,76.57513430865161,2.5743688307231127,41.916666666666664,-2.5196667,15692.416666666666
RGI2000-v7.0-I-14-00060,32.82199718637549,76.60199576189387,2.5743688307231127,42.666666666666664,-2.0596666,15705.083333333334
RGI2000-v7.0-I-14-00061,32.812142724372535,76.53589418130021,2.5743688307231127,45.25,-1.2343335,15817.416666666666
RGI2000-v7.0-I-14-00062,32.8002146111771,76.51664205817164,2.5743688307231127,45.25,-1.2343335,15817.416666666666
RGI2000-v7.0-I-14-00063,32.912062500000005,76.6950985,2.5743688307231127,31.666666666666668,-5.1316667,15536.666666666666
RGI2000-v7.0-I-14-00064,32.919751925283265,76.70101112581271,2.5743688307231127,30.166666666666668,-5.627334,15501.166666666666
RGI2000-v7.0-I-14-00065,32.92300946215595,76.69995196427753,2.5743688307231127,30.166666666666668,-5.627334,15501.166666666666
RGI2000-v7.0-I-14-00066,32.92044368696912,76.70705627297426,2.5743688307231127,30.166666666666668,-5.627334,15501.166666666666
RGI2000-v7.0-I-14-00067,32.92038556288542,76.71238810349651,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00068,32.91852576962893,76.7134331609706,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00069,32.919432783533274,76.7154986780902,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00070,32.91956506239347,76.71870050073375,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00071,32.921823440592185,76.72054769715186,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00072,32.92497367437825,76.7179082166088,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00073,32.93294340977249,76.72478574938057,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00074,32.929349035346526,76.72871387210627,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00075,32.928248357131686,76.73825192913124,2.5743688307231127,29.333333333333332,-6.816,15456.916666666666
RGI2000-v7.0-I-14-00076,32.904100894921015,76.71792725510039,2.5743688307231127,30.083333333333332,-6.369,15365.083333333334
RGI2000-v7.0-I-14-00077,32.90443573791926,76.71246236511162,2.5743688307231127,30.083333333333332,-6.369,15365.083333333334
RGI2000-v7.0-I-14-00078,32.89950259172618,76.71013802154194,2.5743688307231127,30.083333333333332,-6.369,15365.083333333334
RGI2000-v7.0-I-14-00079,32.894668383320585,76.71849805466178,2.5743688307231127,30.083333333333332,-6.369,15365.083333333334
RGI2000-v7.0-I-14-00080,32.89103767153373,76.74727346092818,2.5743688307231127,30.083333333333332,-6.369,15365.083333333334
RGI2000-v7.0-I-14-00081,32.91461032354206,76.80904762095253,2.5743688307231127,30.333333333333332,-4.174,15627.25
RGI2000-v7.0-I-14-00082,32.9216023391206,76.80564930872505,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00083,32.92570934612911,76.81078030290016,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00084,32.92258640327391,76.81589296185979,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00085,32.93199718466799,76.8074647510689,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00086,32.93687072064302,76.80556744961953,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00087,32.93642880059778,76.80368482520291,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00088,32.936286858030414,76.80018090865049,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00089,32.937722196173894,76.81208048484343,2.5743688307231127,27.25,-7.5850005,15367.166666666666
RGI2000-v7.0-I-14-00090,32.91635534924639,76.85521865196854,2.5743688307231127,32.0,-2.9800003,15702.833333333334
RGI2000-v7.0-I-14-00091,32.96941362686748,76.77590988475883,2.5743688307231127,27.333333333333332,-6.9886665,15270.083333333334
RGI2000-v7.0-I-14-00092,33.01051917102006,76.73830648318025,2.5743688307231127,27.25,-5.281999,15587.75
RGI2000-v7.0-I-14-00093,33.039579503472446,76.72954526978243,2.5743688307231127,27.25,-5.281999,15587.75
RGI2000-v7.0-I-14-00094,33.04624291286079,76.7437333329412,2.5743688307231127,26.083333333333332,-5.9963326,15493.583333333334
RGI2000-v7.0-I-14-00095,33.058736848437626,76.7394815916149,2.5743688307231127,26.083333333333332,-5.9963326,15493.583333333334
RGI2000-v7.0-I-14-00096,33.07554768029776,76.73140500595976,2.5743688307231127,26.083333333333332,-5.9963326,15493.583333333334
RGI2000-v7.0-I-14-00097,33.07697825456457,76.7065452969188,2.5743688307231127,27.25,-4.7496667,15567.333333333334
RGI2000-v7.0-I-14-00098,33.11876968399556,76.65837228241581,2.5743688307231127,29.416666666666668,-3.876667,15637.833333333334
RGI2000-v7.0-I-14-00099,33.13125934909027,76.66620219521054,2.5743688307231127,25.833333333333332,-6.272,15437.666666666666
RGI2000-v7.0-I-14-00100,33.15753094820541,76.67418815264999,2.5743688307231127,25.833333333333332,-5.358667,15492.166666666666
RGI2000-v7.0-I-14-00101,33.16353472051272,76.67658893500611,2.5743688307231127,25.833333333333332,-5.358667,15492.166666666666
RGI2000-v7.0-I-14-00102,33.16660754258623,76.67050563549489,2.5743688307231127,25.833333333333332,-5.358667,15492.166666666666
RGI2000-v7.0-I-14-00103,33.16922817445308,76.67240949481538,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00104,33.17138766548542,76.67304390260088,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00105,33.1711845,76.67041750000001,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00106,33.17150821637273,76.66361338443882,2.5743688307231127,26.833333333333332,-4.3830004,15728.75
RGI2000-v7.0-I-14-00107,33.161400796031714,76.6623456021202,2.5743688307231127,25.833333333333332,-6.272,15437.666666666666
RGI2000-v7.0-I-14-00108,33.16463967447657,76.65237847889846,2.5743688307231127,25.833333333333332,-6.272,15437.666666666666
RGI2000-v7.0-I-14-00109,33.156339082862154,76.65217421920693,2.5743688307231127,25.833333333333332,-6.272,15437.666666666666
RGI2000-v7.0-I-14-00110,33.155634744682054,76.6368530851191,2.5743688307231127,25.833333333333332,-6.272,15437.666666666666
RGI2000-v7.0-I-14-00111,33.149203246783955,76.63458024990265,2.5743688307231127,25.833333333333332,-6.272,15437.666666666666
RGI2000-v7.0-I-14-00112,33.170645863972965,76.60557523123587,2.5743688307231127,25.0,-6.016333,15551.0
RGI2000-v7.0-I-14-00113,33.1895571901917,76.60676926771532,2.5743688307231127,25.0,-6.016333,15551.0
RGI2000-v7.0-I-14-00114,33.206560529298336,76.60217736405644,2.5743688307231127,25.0,-6.016333,15551.0
RGI2000-v7.0-I-14-00115,33.20811038252833,76.60023231664869,2.5743688307231127,25.0,-6.016333,15551.0
RGI2000-v7.0-I-14-00116,33.20203673484141,76.59111886421836,2.5743688307231127,25.0,-6.016333,15551.0
RGI2000-v7.0-I-14-00117,33.22041936672531,76.58567130207024,2.5743688307231127,31.416666666666668,-1.6723334,15873.916666666666
RGI2000-v7.0-I-14-00118,33.22157532921787,76.58450099257273,2.5743688307231127,31.416666666666668,-1.6723334,15873.916666666666
RGI2000-v7.0-I-14-00119,33.2215529775931,76.57527155158756,2.5743688307231127,25.916666666666668,-4.8666673,15623.75
RGI2000-v7.0-I-14-00120,33.19009326204885,76.53656307200684,2.5743688307231127,28.166666666666668,-4.8403335,15480.416666666666
RGI2000-v7.0-I-14-00121,33.19127689958183,76.53266723755172,2.5743688307231127,28.166666666666668,-4.8403335,15480.416666666666
RGI2000-v7.0-I-14-00122,33.19720135813114,76.5282954629747,2.5743688307231127,28.166666666666668,-4.8403335,15480.416666666666
RGI2000-v7.0-I-14-00123,33.24945359427641,76.51853805678815,2.5743688307231127,26.916666666666668,-4.5119996,15514.833333333334
RGI2000-v7.0-I-14-00124,33.25247930976031,76.50104696185807,2.5743688307231127,30.833333333333332,-2.3766663,15667.25
RGI2000-v7.0-I-14-00125,33.259789048487306,76.46538834986998,2.5743688307231127,25.75,-5.2376666,15427.583333333334
RGI2000-v7.0-I-14-00126,33.31603733419877,76.41551216220535,2.5743688307231127,29.083333333333332,-3.8273335,15536.083333333334
RGI2000-v7.0-I-14-00127,33.31685461865813,76.39030682007073,2.5743688307231127,29.083333333333332,-3.8273335,15536.083333333334
RGI2000-v7.0-I-14-00128,33.31791214263085,76.38951804620955,2.5743688307231127,29.083333333333332,-3.8273335,15536.083333333334
RGI2000-v7.0-I-14-00129,33.32002700989541,76.39091905709999,2.5743688307231127,29.083333333333332,-3.8273335,15536.083333333334
RGI2000-v7.0-I-14-00130,33.33863652769015,76.37031397497755,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00131,33.33874825270797,76.36142018183898,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00132,33.34034875403893,76.35962784493545,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00133,33.33590794951618,76.36110206623549,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00134,33.34611419735977,76.35370015786016,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00135,33.34997141616943,76.35250737317173,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00136,33.35107190910245,76.3514944444082,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00137,33.352061985876155,76.35051381836094,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00138,33.35066298049035,76.34912247920667,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00139,33.35201516872956,76.35458948920598,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00140,33.354244746404724,76.35746390457977,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00141,33.3549459541819,76.35719525808346,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00142,33.35765225997766,76.35858669607863,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00143,33.35210568014919,76.36688450653651,2.5743688307231127,26.75,-4.6649995,15498.0
RGI2000-v7.0-I-14-00144,33.3310712108044,76.30559361374144,2.5743688307231127,30.75,-3.173,15478.416666666666
RGI2000-v7.0-I-14-00145,33.32733424991593,76.30156477902538,2.5743688307231127,30.75,-3.173,15478.416666666666
RGI2000-v7.0-I-14-00146,33.30571875231964,76.30317594124898,2.5743688307231127,30.75,-3.173,15478.416666666666
RGI2000-v7.0-I-14-00147,33.27798407239865,76.37841614079525,2.5743688307231127,30.666666666666668,-3.4883337,15519.083333333334
RGI2000-v7.0-I-14-00148,33.281299381249,76.38462026193653,2.5743688307231127,30.666666666666668,-3.4883337,15519.083333333334
RGI2000-v7.0-I-14-00149,33.261546541122215,76.36814515216399,2.5743688307231127,32.916666666666664,-2.992667,15604.25
RGI2000-v7.0-I-14-00150,33.183394632434826,76.44058308285683,2.5743688307231127,37.0,-1.5923332,15735.833333333334
RGI2000-v7.0-I-14-00151,33.18620713621435,76.44813649801267,2.5743688307231127,37.0,-1.5923332,15735.833333333334
RGI2000-v7.0-I-14-00152,33.18521335863756,76.46051051686176,2.5743688307231127,30.5,-3.4936666,15632.916666666666
RGI2000-v7.0-I-14-00153,33.18679846152556,76.46276091521756,2.5743688307231127,30.5,-3.4936666,15632.916666666666
RGI2000-v7.0-I-14-00154,33.13931999166677,76.52196033671872,2.5743688307231127,33.25,-2.646,15716.0
RGI2000-v7.0-I-14-00155,33.13731143410866,76.54468581759924,2.5743688307231127,28.916666666666668,-4.964334,15564.666666666666
RGI2000-v7.0-I-14-00156,33.1391389495999,76.5468601332507,2.5743688307231127,28.916666666666668,-4.964334,15564.666666666666
RGI2000-v7.0-I-14-00157,33.13935624751493,76.55366098456877,2.5743688307231127,28.916666666666668,-4.964334,15564.666666666666
RGI2000-v7.0-I-14-00158,33.14214612571892,76.55717873620411,2.5743688307231127,28.916666666666668,-4.964334,15564.666666666666
RGI2000-v7.0-I-14-00159,33.14102852635998,76.55887701104403,2.5743688307231127,28.916666666666668,-4.964334,15564.666666666666
RGI2000-v7.0-I-14-00160,33.135605621996056,76.5710129680711,2.5743688307231127,28.916666666666668,-4.964334,15564.666666666666
RGI2000-v7.0-I-14-00161,33.125741652274755,76.57939120973387,2.5743688307231127,28.916666666666668,-4.964334,15564.666666666666
RGI2000-v7.0-I-14-00162,33.11260569073089,76.59952823354676,2.5743688307231127,29.916666666666668,-4.162667,15602.416666666666
RGI2000-v7.0-I-14-00163,33.10743674959435,76.59203292945206,2.5743688307231127,29.916666666666668,-4.162667,15602.416666666666
RGI2000-v7.0-I-14-00164,33.08006041641738,76.584243803281,2.5743688307231127,35.666666666666664,-1.2666667,15696.0
RGI2000-v7.0-I-14-00165,33.06577212183752,76.58499725007141,2.5743688307231127,35.666666666666664,-1.2666667,15696.0
RGI2000-v7.0-I-14-00166,33.171191425792095,76.69021653542549,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00167,33.17422484922747,76.68965643691192,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00168,33.17390024795526,76.69291176217182,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00169,33.168218930966695,76.6977961613106,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00170,33.17163297697012,76.70603624469292,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00171,33.171693280052246,76.71125138580155,2.5743688307231127,23.75,-6.932333,15395.0
RGI2000-v7.0-I-14-00172,33.17658548851547,76.70877372292607,2.5743688307231127,23.75,-6.932333,15395.0
RGI2000-v7.0-I-14-00173,33.178462226,76.708938773,2.5743688307231127,23.75,-6.932333,15395.0
RGI2000-v7.0-I-14-00174,33.1767285359159,76.70613046699278,2.5743688307231127,25.75,-4.9023337,15650.25
RGI2000-v7.0-I-14-00175,33.17986303416944,76.71216807476229,2.5743688307231127,23.75,-6.932333,15395.0
RGI2000-v7.0-I-14-00176,33.18115838595209,76.71711904282101,2.5743688307231127,23.75,-6.932333,15395.0
RGI2000-v7.0-I-14-00177,33.18004085692719,76.742710025149,2.5743688307231127,23.75,-6.932333,15395.0
RGI2000-v7.0-I-14-00178,33.18746105387491,76.74902302182613,2.5743688307231127,23.75,-6.932333,15395.0
RGI2000-v7.0-I-14-00179,33.149003251656595,76.73161370979408,2.5743688307231127,24.416666666666668,-6.5283337,15390.166666666666
RGI2000-v7.0-I-14-00180,33.14864989214896,76.7249286857948,2.5743688307231127,24.416666666666668,-6.5283337,15390.166666666666
RGI2000-v7.0-I-14-00181,33.11751788000916,76.80968577691584,2.5743688307231127,24.833333333333332,-7.479666,15299.083333333334
RGI2000-v7.0-I-14-00182,33.11892118086484,76.81950053193833,2.5743688307231127,24.833333333333332,-7.479666,15299.083333333334
RGI2000-v7.0-I-14-00183,33.14129423148253,76.83398523138271,2.5743688307231127,23.25,-8.884,15170.25
RGI2000-v7.0-I-14-00184,33.14116347675097,76.83790481518939,2.5743688307231127,23.25,-8.884,15170.25
RGI2000-v7.0-I-14-00185,33.13866814909206,76.84312389228882,2.5743688307231127,23.25,-8.884,15170.25
RGI2000-v7.0-I-14-00186,33.127057046876274,76.85248695943883,2.5743688307231127,23.25,-8.884,15170.25
RGI2000-v7.0-I-14-00187,33.154078637882016,76.8218998078602,2.5743688307231127,24.083333333333332,-9.6866665,15085.083333333334
RGI2000-v7.0-I-14-00188,33.17703637699089,76.81524265842631,2.5743688307231127,23.416666666666668,-10.2126665,15042.166666666666
RGI2000-v7.0-I-14-00189,33.183357793193075,76.82134876764738,2.5743688307231127,23.416666666666668,-10.2126665,15042.166666666666
RGI2000-v7.0-I-14-00190,33.18402396504112,76.82442822417013,2.5743688307231127,23.416666666666668,-10.2126665,15042.166666666666
RGI2000-v7.0-I-14-00191,33.18571003010398,76.82632502117102,2.5743688307231127,23.416666666666668,-10.2126665,15042.166666666666
RGI2000-v7.0-I-14-00192,33.18655766591162,76.82263498622699,2.5743688307231127,23.416666666666668,-10.2126665,15042.166666666666
RGI2000-v7.0-I-14-00193,33.19199884367825,76.820074999733,2.5743688307231127,23.416666666666668,-10.2126665,15042.166666666666
RGI2000-v7.0-I-14-00194,33.18434194236833,76.83190853301242,2.5743688307231127,23.416666666666668,-10.2126665,15042.166666666666
RGI2000-v7.0-I-14-00195,33.20581990950439,76.83648852001137,2.5743688307231127,22.583333333333332,-8.495667,15169.75
RGI2000-v7.0-I-14-00196,33.207733726119315,76.83447385994563,2.5743688307231127,22.583333333333332,-8.495667,15169.75
RGI2000-v7.0-I-14-00197,33.2119226200572,76.83222639543892,2.5743688307231127,22.083333333333332,-9.292667,15236.666666666666
RGI2000-v7.0-I-14-00198,33.21266211057603,76.83207929452647,2.5743688307231127,22.083333333333332,-9.292667,15236.666666666666
RGI2000-v7.0-I-14-00199,33.21287665740714,76.83024111240591,2.5743688307231127,22.083333333333332,-9.292667,15236.666666666666
RGI2000-v7.0-I-14-00200,33.23254468760911,76.82372858835129,2.5743688307231127,22.083333333333332,-9.292667,15236.666666666666
RGI2000-v7.0-I-14-00201,33.24632639415594,76.84393478620969,2.5743688307231127,22.333333333333332,-9.926666,15086.75
RGI2000-v7.0-I-14-00202,33.24174437615195,76.85881382892875,2.5743688307231127,22.333333333333332,-9.926666,15086.75
RGI2000-v7.0-I-14-00203,33.25662026884688,76.86197280589646,2.5743688307231127,20.666666666666668,-8.270667,15300.166666666666
RGI2000-v7.0-I-14-00204,33.26620434360689,76.83097217295847,2.5743688307231127,21.333333333333332,-7.4163337,15300.666666666666
RGI2000-v7.0-I-14-00205,33.27362836152922,76.82749273055565,2.5743688307231127,21.333333333333332,-7.4163337,15300.666666666666
RGI2000-v7.0-I-14-00206,33.25862147675008,76.79951512887602,2.5743688307231127,21.333333333333332,-7.4163337,15300.666666666666
RGI2000-v7.0-I-14-00207,33.25361015067285,76.78485038058993,2.5743688307231127,21.833333333333332,-7.9606667,15226.75
RGI2000-v7.0-I-14-00208,33.252582992871325,76.77709697586155,2.5743688307231127,21.833333333333332,-7.9606667,15226.75
RGI2000-v7.0-I-14-00209,33.24928263875969,76.77112527795329,2.5743688307231127,22.666666666666668,-8.682667,15175.75
RGI2000-v7.0-I-14-00210,33.245558802878385,76.77420445557547,2.5743688307231127,22.666666666666668,-8.682667,15175.75
RGI2000-v7.0-I-14-00211,33.2479536166395,76.76515563997248,2.5743688307231127,22.666666666666668,-8.682667,15175.75
RGI2000-v7.0-I-14-00212,33.24126221488066,76.76381446349014,2.5743688307231127,22.666666666666668,-8.682667,15175.75
RGI2000-v7.0-I-14-00213,33.231589868240924,76.77767022919535,2.5743688307231127,22.666666666666668,-8.682667,15175.75
RGI2000-v7.0-I-14-00214,33.29337581411063,76.7617953555306,2.5743688307231127,21.5,-9.561999,15066.833333333334
RGI2000-v7.0-I-14-00215,33.30091151187713,76.76069837133738,2.5743688307231127,21.5,-9.561999,15066.833333333334
RGI2000-v7.0-I-14-00216,33.30819480898405,76.7695378359106,2.5743688307231127,21.5,-9.561999,15066.833333333334
RGI2000-v7.0-I-14-00217,33.32961396176074,76.77816123105109,2.5743688307231127,21.5,-9.561999,15066.833333333334
RGI2000-v7.0-I-14-00218,33.33532315190086,76.78331938024346,2.5743688307231127,20.916666666666668,-8.790667,15056.0
RGI2000-v7.0-I-14-00219,33.32476305612829,76.7925523583697,2.5743688307231127,20.583333333333332,-7.151333,15450.416666666666
RGI2000-v7.0-I-14-00220,33.330163819168995,76.80193607435469,2.5743688307231127,20.583333333333332,-7.151333,15450.416666666666
RGI2000-v7.0-I-14-00221,33.333691498599535,76.80020824136886,2.5743688307231127,20.75,-9.823333,15022.833333333334
RGI2000-v7.0-I-14-00222,33.37491608846529,76.82098945856193,2.5743688307231127,20.75,-9.823333,15022.833333333334
RGI2000-v7.0-I-14-00223,33.37900218757831,76.82636977199898,2.5743688307231127,20.0,-9.729333,15297.833333333334
